//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=1000
SampleCnt=7135      
StartTime=2022/09/27 08:53:37
EndTime=2022/09/27 10:52:31
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2022/09/27,10:06:38,0.0645,22.627,0.039,0.069,73.024,997.658,-2.343,256.46,256.46,228.13,98.81,8.596,8.08,8.615,8.616,
2022/09/27,10:06:39,0.0645,22.575,0.039,0.069,73.133,997.670,-2.330,228.84,228.84,219.40,98.88,8.603,8.08,8.622,8.623,
2022/09/27,10:06:40,0.0645,22.555,0.039,0.069,73.225,997.674,-2.326,225.36,225.36,212.86,98.78,8.596,8.10,8.615,8.616,
2022/09/27,10:06:41,0.0645,22.540,0.039,0.069,73.088,997.678,-2.322,234.39,234.39,207.53,98.74,8.594,8.08,8.613,8.614,
2022/09/27,10:06:42,0.0645,22.509,0.039,0.069,73.248,997.685,-2.315,250.40,250.40,232.02,98.81,8.601,8.08,8.621,8.621,
2022/09/27,10:06:43,0.0645,22.507,0.039,0.069,73.055,997.686,-2.315,227.03,227.03,197.86,98.89,8.609,8.10,8.628,8.628,
2022/09/27,10:06:44,0.0645,22.520,0.039,0.069,73.109,997.683,-2.318,196.98,196.98,194.09,98.93,8.614,8.07,8.633,8.633,
2022/09/27,10:06:45,0.0645,22.553,0.039,0.069,73.074,997.675,-2.325,214.94,214.94,200.49,98.88,8.608,8.07,8.627,8.628,
2022/09/27,10:06:46,0.0645,22.584,0.039,0.069,72.964,997.668,-2.333,266.82,266.82,230.22,98.90,8.611,8.07,8.630,8.631,
2022/09/27,10:06:47,0.0645,22.575,0.039,0.069,72.924,997.670,-2.331,236.47,236.47,213.69,98.88,8.609,8.08,8.629,8.629,
2022/09/27,10:06:48,0.0860,22.573,0.039,0.069,73.004,997.670,-2.330,219.50,219.50,210.21,98.83,8.605,8.07,8.624,8.625,
2022/09/27,10:06:49,0.0645,22.577,0.039,0.069,72.983,997.669,-2.331,259.87,259.87,227.23,98.96,8.616,8.07,8.635,8.636,
2022/09/27,10:06:50,0.0645,22.613,0.039,0.069,73.104,997.661,-2.339,203.00,203.00,198.36,98.80,8.603,8.07,8.622,8.623,
2022/09/27,10:06:51,0.0645,22.581,0.039,0.069,72.985,997.668,-2.332,238.88,238.88,216.95,98.91,8.612,8.08,8.632,8.632,
2022/09/27,10:06:52,0.0645,22.583,0.039,0.069,73.020,997.668,-2.332,269.74,269.74,234.36,98.87,8.610,8.09,8.630,8.630,
2022/09/27,10:06:53,0.0645,22.575,0.039,0.069,73.007,997.670,-2.331,235.73,235.73,216.58,98.96,8.618,8.07,8.638,8.638,
2022/09/27,10:06:54,0.0645,22.570,0.039,0.069,73.080,997.671,-2.329,257.79,257.79,223.42,98.93,8.616,8.08,8.636,8.636,
2022/09/27,10:06:55,0.0645,22.581,0.039,0.069,72.947,997.668,-2.332,276.58,276.58,234.18,98.86,8.610,8.07,8.629,8.630,
2022/09/27,10:06:56,0.0645,22.616,0.039,0.069,73.053,997.660,-2.340,271.91,271.91,248.15,98.94,8.616,8.08,8.636,8.636,
2022/09/27,10:06:57,0.0645,22.655,0.039,0.069,72.884,997.651,-2.349,286.65,286.65,240.27,98.94,8.614,8.08,8.634,8.634,
2022/09/27,10:06:58,0.0645,22.630,0.039,0.069,72.715,997.657,-2.344,277.56,277.56,234.66,98.96,8.616,8.07,8.635,8.636,
2022/09/27,10:06:59,0.0645,22.618,0.039,0.069,73.018,997.660,-2.340,319.07,319.07,276.00,98.96,8.614,8.08,8.634,8.634,
2022/09/27,10:07:00,0.0645,22.632,0.039,0.069,72.992,997.656,-2.344,289.09,289.09,252.34,98.96,8.615,8.07,8.635,8.635,
2022/09/27,10:07:01,0.0645,22.640,0.039,0.069,72.925,997.655,-2.346,272.70,272.70,233.57,98.90,8.609,8.08,8.629,8.629,
2022/09/27,10:07:02,0.0430,22.655,0.039,0.069,72.892,997.651,-2.349,300.67,300.67,251.70,98.85,8.604,8.07,8.624,8.624,
2022/09/27,10:07:03,0.0860,22.688,0.039,0.069,72.941,997.643,-2.357,312.29,312.29,267.20,99.02,8.619,8.08,8.638,8.639,
2022/09/27,10:07:04,0.0645,22.647,0.039,0.069,73.003,997.653,-2.347,245.52,245.52,225.96,99.04,8.622,8.07,8.641,8.642,
2022/09/27,10:07:05,0.0645,22.635,0.039,0.069,72.974,997.656,-2.345,301.16,301.16,246.89,98.89,8.610,8.07,8.629,8.630,
2022/09/27,10:07:06,0.0645,22.618,0.039,0.069,73.010,997.660,-2.341,312.18,312.18,247.86,99.05,8.625,8.07,8.644,8.644,
2022/09/27,10:07:07,0.0645,22.585,0.039,0.069,73.140,997.667,-2.333,217.17,217.17,249.57,98.94,8.617,8.08,8.636,8.637,
2022/09/27,10:07:08,0.0645,22.578,0.039,0.069,73.074,997.669,-2.331,266.74,266.74,222.61,99.06,8.629,8.08,8.648,8.649,
2022/09/27,10:07:09,0.0645,22.656,0.039,0.069,72.907,997.651,-2.349,285.11,285.11,240.35,99.03,8.624,8.08,8.644,8.644,
2022/09/27,10:07:10,0.0645,22.714,0.039,0.069,72.964,997.637,-2.363,244.24,244.24,228.84,98.96,8.618,8.08,8.637,8.638,
2022/09/27,10:07:11,0.0645,22.712,0.039,0.069,72.885,997.638,-2.363,221.35,221.35,195.00,99.01,8.621,8.08,8.640,8.641,
2022/09/27,10:07:12,0.0645,22.744,0.039,0.069,72.703,997.630,-2.370,279.26,279.26,225.21,99.02,8.621,8.08,8.641,8.641,
2022/09/27,10:07:13,0.0645,22.691,0.039,0.069,72.861,997.643,-2.358,307.74,307.74,260.92,99.02,8.622,8.07,8.641,8.642,
2022/09/27,10:07:14,0.0645,22.628,0.039,0.069,73.124,997.657,-2.343,262.03,262.03,223.01,99.10,8.632,8.08,8.651,8.652,
2022/09/27,10:07:15,0.0645,22.554,0.039,0.069,73.112,997.675,-2.326,277.02,277.02,248.31,99.07,8.632,8.07,8.652,8.652,
2022/09/27,10:07:16,0.0645,22.548,0.039,0.069,73.134,997.676,-2.324,306.10,306.10,250.06,99.03,8.627,8.08,8.647,8.647,
2022/09/27,10:07:17,0.0645,22.491,0.039,0.069,73.271,997.689,-2.311,314.07,314.07,256.07,99.00,8.629,8.07,8.648,8.649,
2022/09/27,10:07:18,0.0645,22.498,0.039,0.069,73.392,997.688,-2.312,272.41,272.41,228.15,99.05,8.633,8.08,8.652,8.653,
2022/09/27,10:07:19,0.0645,22.494,0.039,0.069,73.411,997.689,-2.312,275.57,275.57,255.36,99.01,8.632,8.10,8.652,8.652,
2022/09/27,10:07:20,0.0645,22.535,0.039,0.069,73.275,997.679,-2.321,293.29,293.29,243.17,99.02,8.629,8.08,8.649,8.649,
2022/09/27,10:07:21,0.0645,22.578,0.039,0.069,73.184,997.669,-2.331,321.01,321.01,240.87,99.03,8.632,8.08,8.651,8.651,
2022/09/27,10:07:22,0.0645,22.568,0.039,0.069,73.388,997.671,-2.329,312.43,312.43,279.15,99.10,8.637,8.07,8.657,8.657,
2022/09/27,10:07:23,0.0645,22.610,0.039,0.070,73.432,997.662,-2.339,248.70,248.70,231.69,99.17,8.643,8.08,8.663,8.663,
2022/09/27,10:07:24,0.0645,22.560,0.039,0.069,73.435,997.673,-2.327,293.86,293.86,242.60,99.10,8.638,8.08,8.657,8.658,
2022/09/27,10:07:25,0.0430,22.533,0.039,0.070,73.661,997.680,-2.321,312.40,312.40,270.13,99.03,8.634,8.08,8.654,8.654,
2022/09/27,10:07:26,0.0645,22.509,0.039,0.070,73.691,997.685,-2.315,248.21,248.21,230.10,99.02,8.634,8.08,8.653,8.654,
2022/09/27,10:07:27,0.0645,22.513,0.039,0.070,73.572,997.684,-2.316,315.67,315.67,258.07,99.05,8.636,8.08,8.656,8.656,
2022/09/27,10:07:28,0.0645,22.560,0.039,0.070,73.573,997.673,-2.327,252.81,252.81,250.29,99.14,8.643,8.09,8.663,8.663,
2022/09/27,10:07:29,0.0645,22.582,0.039,0.070,73.448,997.668,-2.332,359.64,359.64,294.67,99.06,8.636,8.10,8.655,8.655,
2022/09/27,10:07:30,0.0645,22.604,0.039,0.070,73.407,997.663,-2.337,275.33,275.33,236.62,99.12,8.640,8.09,8.660,8.660,
2022/09/27,10:07:31,0.0645,22.595,0.039,0.070,73.553,997.665,-2.335,278.11,278.11,247.25,99.09,8.636,8.08,8.655,8.656,
2022/09/27,10:07:32,0.0645,22.564,0.039,0.070,73.552,997.672,-2.328,314.96,314.96,283.65,99.05,8.635,8.08,8.654,8.654,
2022/09/27,10:07:33,0.0645,22.531,0.039,0.070,73.536,997.680,-2.320,271.90,271.90,220.17,99.02,8.634,8.09,8.653,8.654,
2022/09/27,10:07:34,0.0645,22.471,0.039,0.070,73.792,997.694,-2.306,261.92,261.92,228.36,99.05,8.638,8.07,8.658,8.658,
2022/09/27,10:07:35,0.0645,22.456,0.039,0.070,73.761,997.697,-2.303,307.96,307.96,263.18,99.06,8.639,8.08,8.659,8.659,
2022/09/27,10:07:36,0.0645,22.499,0.039,0.070,73.637,997.687,-2.313,333.10,333.10,258.42,99.08,8.640,8.08,8.659,8.659,
2022/09/27,10:07:37,0.0645,22.511,0.039,0.070,73.684,997.685,-2.316,297.19,297.19,250.93,99.08,8.640,8.08,8.660,8.660,
2022/09/27,10:07:38,0.0645,22.503,0.039,0.070,73.781,997.687,-2.314,283.41,283.41,243.25,99.12,8.642,8.08,8.661,8.662,
2022/09/27,10:07:39,0.0645,22.536,0.039,0.070,73.576,997.679,-2.321,350.69,350.69,277.65,99.11,8.641,8.07,8.661,8.661,
2022/09/27,10:07:40,0.0645,22.545,0.039,0.070,73.621,997.677,-2.323,295.19,295.19,242.24,99.10,8.640,8.08,8.660,8.660,
2022/09/27,10:07:41,0.0645,22.545,0.039,0.070,73.560,997.677,-2.323,332.18,332.18,264.50,99.02,8.633,8.08,8.653,8.653,
2022/09/27,10:07:42,0.0430,22.548,0.039,0.070,73.570,997.676,-2.324,345.01,345.01,269.22,99.23,8.651,8.08,8.671,8.671,
2022/09/27,10:07:43,0.0645,22.580,0.039,0.070,73.624,997.669,-2.331,262.12,262.12,235.31,99.08,8.637,8.10,8.657,8.657,
2022/09/27,10:07:44,0.0645,22.590,0.039,0.070,73.588,997.667,-2.334,330.80,330.80,260.67,99.14,8.642,8.10,8.662,8.662,
2022/09/27,10:07:45,0.0645,22.610,0.039,0.070,73.417,997.662,-2.339,346.55,346.55,269.04,99.16,8.644,8.07,8.663,8.664,
2022/09/27,10:07:46,0.0645,22.595,0.039,0.070,73.673,997.665,-2.335,270.21,270.21,229.32,99.03,8.632,8.07,8.651,8.652,
2022/09/27,10:07:47,0.0430,22.516,0.039,0.070,73.750,997.684,-2.317,318.67,318.67,261.66,99.04,8.635,8.08,8.654,8.655,
2022/09/27,10:07:48,0.0645,22.462,0.039,0.070,73.922,997.696,-2.304,267.76,267.76,221.17,99.08,8.642,8.08,8.662,8.662,
2022/09/27,10:07:49,0.0645,22.411,0.039,0.070,73.868,997.708,-2.292,301.90,301.90,248.46,99.06,8.641,8.08,8.661,8.661,
2022/09/27,10:07:50,0.0645,22.455,0.039,0.070,74.014,997.698,-2.302,275.70,275.70,251.95,99.06,8.640,8.09,8.660,8.660,
2022/09/27,10:07:51,0.0645,22.481,0.039,0.070,73.911,997.692,-2.308,321.02,321.02,261.18,99.03,8.637,8.07,8.657,8.657,
2022/09/27,10:07:52,0.0645,22.462,0.039,0.070,74.030,997.696,-2.304,290.50,290.50,236.96,99.07,8.643,8.07,8.662,8.663,
2022/09/27,10:07:53,0.0645,22.459,0.039,0.070,74.019,997.697,-2.303,252.53,252.53,222.43,98.96,8.634,8.08,8.653,8.654,
2022/09/27,10:07:54,0.0645,22.475,0.039,0.070,73.948,997.693,-2.307,287.56,287.56,241.15,99.05,8.641,8.08,8.661,8.661,
2022/09/27,10:07:55,0.0645,22.496,0.039,0.070,73.924,997.688,-2.312,340.82,340.82,279.72,99.05,8.643,8.08,8.663,8.663,
2022/09/27,10:07:56,0.0645,22.563,0.039,0.070,73.770,997.673,-2.327,263.73,263.73,232.67,99.02,8.642,8.09,8.662,8.662,
2022/09/27,10:07:57,0.0645,22.567,0.039,0.070,73.857,997.672,-2.328,297.91,297.91,259.92,99.05,8.649,8.07,8.668,8.668,
2022/09/27,10:07:58,0.0645,22.521,0.039,0.070,74.025,997.683,-2.318,280.33,280.33,245.29,98.94,8.640,8.09,8.659,8.659,
2022/09/27,10:07:59,0.0645,22.484,0.040,0.070,74.122,997.691,-2.309,296.11,296.11,247.81,99.00,8.644,8.10,8.664,8.664,
2022/09/27,10:08:00,0.0645,22.459,0.039,0.070,74.060,997.697,-2.303,268.07,268.07,244.07,99.00,8.644,8.08,8.664,8.664,
2022/09/27,10:08:01,0.0430,22.454,0.040,0.070,74.145,997.698,-2.302,288.64,288.64,238.62,98.88,8.636,8.08,8.656,8.656,
2022/09/27,10:08:02,0.0645,22.449,0.040,0.070,74.286,997.699,-2.301,272.61,272.61,239.14,99.00,8.644,8.07,8.664,8.664,
2022/09/27,10:08:03,0.0430,22.491,0.040,0.070,74.159,997.690,-2.311,262.00,262.00,238.94,98.92,8.635,8.08,8.655,8.655,
2022/09/27,10:08:04,0.0645,22.555,0.039,0.070,73.957,997.675,-2.326,296.78,296.78,258.30,98.94,8.635,8.07,8.655,8.655,
2022/09/27,10:08:05,0.0645,22.538,0.039,0.070,73.962,997.679,-2.322,304.86,304.86,248.53,98.98,8.638,8.08,8.657,8.657,
2022/09/27,10:08:06,0.0645,22.556,0.039,0.070,74.004,997.675,-2.326,242.01,242.01,216.21,98.88,8.629,8.08,8.649,8.649,
2022/09/27,10:08:07,0.0430,22.524,0.040,0.070,74.092,997.682,-2.318,321.83,321.83,276.25,98.96,8.637,8.07,8.656,8.657,
2022/09/27,10:08:08,0.0430,22.565,0.040,0.070,74.095,997.672,-2.328,246.85,246.85,233.45,98.84,8.627,8.07,8.646,8.647,
2022/09/27,10:08:09,0.0645,22.612,0.039,0.070,73.893,997.661,-2.339,248.57,248.57,221.04,98.99,8.639,8.07,8.659,8.659,
2022/09/27,10:08:10,0.0645,22.606,0.039,0.070,73.880,997.663,-2.338,314.67,314.67,253.25,99.01,8.641,8.07,8.660,8.661,
2022/09/27,10:08:11,0.0645,22.658,0.039,0.070,73.925,997.651,-2.350,310.84,310.84,269.90,99.03,8.642,8.08,8.662,8.662,
2022/09/27,10:08:12,0.0645,22.696,0.039,0.070,73.841,997.642,-2.359,209.04,209.04,198.49,98.97,8.635,8.07,8.655,8.655,
2022/09/27,10:08:13,0.0645,22.679,0.039,0.070,73.683,997.646,-2.355,277.37,277.37,230.61,98.97,8.634,8.08,8.654,8.654,
2022/09/27,10:08:14,0.0645,22.713,0.039,0.070,73.840,997.638,-2.362,277.85,277.85,242.73,99.03,8.638,8.08,8.657,8.658,
2022/09/27,10:08:15,0.0430,22.758,0.039,0.070,73.548,997.627,-2.373,291.79,291.79,237.13,99.03,8.636,8.08,8.656,8.656,
2022/09/27,10:08:16,0.0430,22.728,0.039,0.070,73.691,997.634,-2.366,273.99,273.99,238.44,98.91,8.626,8.08,8.645,8.645,
2022/09/27,10:08:17,0.0645,22.752,0.039,0.070,73.713,997.629,-2.372,258.00,258.00,229.70,98.96,8.628,8.08,8.648,8.648,
2022/09/27,10:08:18,0.0645,22.767,0.039,0.070,73.603,997.625,-2.375,289.96,289.96,240.35,99.00,8.631,8.07,8.651,8.651,
2022/09/27,10:08:19,0.0430,22.706,0.039,0.070,73.776,997.639,-2.361,322.33,322.33,257.19,98.93,8.629,8.07,8.648,8.649,
2022/09/27,10:08:20,0.0645,22.608,0.040,0.070,74.092,997.662,-2.338,238.70,238.70,210.36,98.88,8.626,8.08,8.645,8.645,
2022/09/27,10:08:21,0.0430,22.536,0.039,0.070,74.029,997.679,-2.321,343.00,343.00,265.72,98.84,8.623,8.07,8.643,8.643,
2022/09/27,10:08:22,0.0645,22.534,0.039,0.070,74.010,997.680,-2.321,268.58,268.58,236.39,98.91,8.632,8.07,8.651,8.652,
2022/09/27,10:08:23,0.0645,22.539,0.040,0.070,74.113,997.678,-2.322,246.89,246.89,220.49,98.86,8.627,8.08,8.647,8.647,
2022/09/27,10:08:24,0.0645,22.507,0.040,0.070,74.215,997.686,-2.314,259.33,259.33,230.79,98.96,8.634,8.07,8.654,8.654,
2022/09/27,10:08:25,0.0430,22.516,0.040,0.070,74.234,997.684,-2.317,261.72,261.72,234.18,98.94,8.633,8.07,8.652,8.653,
2022/09/27,10:08:26,0.0645,22.540,0.040,0.070,74.280,997.678,-2.322,258.13,258.13,232.25,98.92,8.630,8.07,8.650,8.650,
2022/09/27,10:08:27,0.0645,22.472,0.040,0.070,74.226,997.694,-2.306,305.91,305.91,253.27,98.89,8.630,8.08,8.649,8.650,
2022/09/27,10:08:28,0.0430,22.403,0.040,0.070,74.526,997.710,-2.290,224.26,224.26,209.55,98.90,8.633,8.07,8.652,8.653,
2022/09/27,10:08:29,0.0645,22.400,0.040,0.070,74.509,997.711,-2.290,282.75,282.75,242.18,98.94,8.637,8.08,8.656,8.657,
2022/09/27,10:08:30,0.0645,22.415,0.040,0.070,74.620,997.707,-2.293,268.57,268.57,241.24,98.88,8.631,8.06,8.651,8.651,
2022/09/27,10:08:31,0.0645,22.451,0.040,0.070,74.375,997.699,-2.301,289.79,289.79,247.81,98.84,8.626,8.09,8.645,8.646,
2022/09/27,10:08:32,0.0645,22.496,0.040,0.070,74.451,997.689,-2.312,290.99,290.99,245.35,98.93,8.633,8.07,8.653,8.653,
2022/09/27,10:08:33,0.0645,22.483,0.040,0.070,74.504,997.692,-2.309,266.46,266.46,239.50,98.90,8.632,8.07,8.652,8.652,
2022/09/27,10:08:34,0.0645,22.431,0.040,0.070,74.484,997.704,-2.297,288.91,288.91,243.46,98.89,8.632,8.07,8.652,8.652,
2022/09/27,10:08:35,0.0645,22.454,0.040,0.070,74.545,997.698,-2.302,306.53,306.53,256.93,98.91,8.635,8.08,8.654,8.654,
2022/09/27,10:08:36,0.0645,22.517,0.040,0.070,74.336,997.684,-2.317,283.36,283.36,245.86,98.91,8.635,8.08,8.655,8.655,
2022/09/27,10:08:37,0.0645,22.571,0.040,0.070,74.213,997.671,-2.329,301.65,301.65,253.27,98.94,8.636,8.09,8.655,8.655,
2022/09/27,10:08:38,0.0645,22.568,0.040,0.070,74.329,997.672,-2.328,252.70,252.70,233.15,98.98,8.639,8.06,8.658,8.658,
2022/09/27,10:08:39,0.0645,22.568,0.040,0.070,74.238,997.672,-2.329,304.06,304.06,253.57,98.86,8.628,8.08,8.648,8.648,
2022/09/27,10:08:40,0.0645,22.569,0.040,0.070,74.219,997.671,-2.329,299.83,299.83,247.90,98.95,8.636,8.07,8.655,8.656,
2022/09/27,10:08:41,0.0430,22.590,0.040,0.070,74.190,997.667,-2.334,277.49,277.49,240.41,98.96,8.635,8.07,8.655,8.655,
2022/09/27,10:08:42,0.0645,22.560,0.040,0.070,74.297,997.674,-2.327,297.55,297.55,253.73,98.90,8.631,8.07,8.650,8.651,
2022/09/27,10:08:43,0.0645,22.532,0.040,0.070,74.276,997.680,-2.320,271.16,271.16,232.19,99.01,8.641,8.08,8.661,8.661,
2022/09/27,10:08:44,0.0645,22.498,0.040,0.070,74.439,997.688,-2.312,298.82,298.82,243.16,99.00,8.642,8.07,8.662,8.662,
2022/09/27,10:08:45,0.0645,22.459,0.040,0.070,74.587,997.697,-2.303,243.90,243.90,208.46,98.96,8.641,8.08,8.660,8.661,
2022/09/27,10:08:46,0.0430,22.409,0.040,0.070,74.663,997.709,-2.291,287.41,287.41,245.25,98.86,8.634,8.08,8.653,8.654,
2022/09/27,10:08:47,0.0430,22.424,0.040,0.070,74.704,997.705,-2.295,316.42,316.42,269.79,98.79,8.628,8.07,8.647,8.648,
2022/09/27,10:08:48,0.0645,22.430,0.040,0.070,74.641,997.704,-2.297,260.01,260.01,223.64,98.84,8.632,8.08,8.652,8.652,
2022/09/27,10:08:49,0.0645,22.454,0.040,0.070,74.658,997.698,-2.302,292.62,292.62,244.49,98.81,8.630,8.08,8.649,8.649,
2022/09/27,10:08:50,0.0645,22.433,0.040,0.070,74.717,997.703,-2.297,273.77,273.77,251.29,98.93,8.643,8.07,8.662,8.663,
2022/09/27,10:08:51,0.0645,22.446,0.040,0.071,74.802,997.700,-2.300,286.13,286.13,245.16,98.81,8.632,8.07,8.651,8.651,
2022/09/27,10:08:52,0.0645,22.501,0.040,0.071,74.654,997.688,-2.313,200.22,200.22,209.64,98.85,8.634,8.07,8.654,8.654,
2022/09/27,10:08:53,0.0430,22.593,0.040,0.071,74.514,997.666,-2.334,290.66,290.66,253.01,98.83,8.630,8.07,8.650,8.650,
2022/09/27,10:08:54,0.0645,22.609,0.040,0.071,74.526,997.662,-2.338,288.49,288.49,243.31,98.87,8.634,8.07,8.653,8.654,
2022/09/27,10:08:55,0.0430,22.566,0.040,0.071,74.577,997.672,-2.328,246.41,246.41,225.93,98.88,8.634,8.08,8.654,8.654,
2022/09/27,10:08:56,0.0645,22.476,0.040,0.071,74.829,997.693,-2.307,247.68,247.68,226.31,98.87,8.637,8.07,8.657,8.657,
2022/09/27,10:08:57,0.0645,22.448,0.040,0.071,74.933,997.700,-2.300,224.44,224.44,205.61,98.84,8.635,8.07,8.654,8.655,
2022/09/27,10:08:58,0.0645,22.448,0.040,0.071,74.991,997.700,-2.300,244.68,244.68,200.61,98.80,8.633,8.10,8.652,8.653,
2022/09/27,10:08:59,0.0645,22.464,0.040,0.071,74.894,997.696,-2.304,251.19,251.19,189.51,98.87,8.640,8.07,8.659,8.660,
2022/09/27,10:09:00,0.0645,22.397,0.040,0.071,75.168,997.712,-2.289,145.80,145.80,139.90,98.83,8.638,8.07,8.658,8.658,
2022/09/27,10:09:01,0.0430,22.368,0.040,0.071,75.291,997.718,-2.282,140.67,140.67,147.76,98.83,8.641,8.07,8.660,8.660,
2022/09/27,10:09:02,0.0645,22.336,0.040,0.071,75.516,997.726,-2.275,259.64,259.64,217.95,98.82,8.641,8.07,8.660,8.661,
2022/09/27,10:09:03,0.0430,22.301,0.040,0.071,75.617,997.734,-2.266,246.11,246.11,237.43,98.82,8.642,8.09,8.661,8.662,
2022/09/27,10:09:04,0.0645,22.282,0.040,0.071,75.723,997.738,-2.262,235.31,235.31,215.94,98.81,8.644,8.08,8.663,8.663,
2022/09/27,10:09:05,0.0645,22.304,0.040,0.071,75.629,997.733,-2.267,286.08,286.08,241.55,98.79,8.641,8.07,8.660,8.660,
2022/09/27,10:09:06,0.0645,22.345,0.040,0.071,75.761,997.724,-2.276,265.40,265.40,244.25,98.82,8.645,8.06,8.664,8.664,
2022/09/27,10:09:07,0.0645,22.369,0.040,0.071,75.720,997.718,-2.282,247.60,247.60,219.52,98.80,8.643,8.08,8.662,8.663,
2022/09/27,10:09:08,0.0645,22.357,0.040,0.071,75.791,997.721,-2.279,258.83,258.83,226.16,98.85,8.649,8.07,8.668,8.669,
2022/09/27,10:09:09,0.0645,22.373,0.040,0.072,75.897,997.717,-2.283,245.56,245.56,246.11,98.84,8.647,8.08,8.666,8.667,
2022/09/27,10:09:10,0.0645,22.413,0.040,0.071,75.751,997.708,-2.292,226.79,226.79,225.26,98.86,8.647,8.08,8.667,8.667,
2022/09/27,10:09:11,0.0645,22.423,0.040,0.071,75.469,997.706,-2.295,327.05,327.05,257.45,98.81,8.642,8.08,8.662,8.662,
2022/09/27,10:09:12,0.0645,22.414,0.040,0.071,75.723,997.708,-2.292,251.05,251.05,230.46,98.83,8.645,8.08,8.664,8.665,
2022/09/27,10:09:13,0.0430,22.458,0.040,0.071,75.551,997.698,-2.303,256.19,256.19,255.88,98.86,8.646,8.07,8.665,8.666,
2022/09/27,10:09:14,0.0645,22.505,0.040,0.071,75.420,997.687,-2.313,204.12,204.12,215.03,98.85,8.644,8.07,8.664,8.664,
2022/09/27,10:09:15,0.0645,22.602,0.040,0.071,75.182,997.664,-2.336,312.47,312.47,255.33,98.84,8.643,8.08,8.663,8.663,
2022/09/27,10:09:16,0.0645,22.613,0.040,0.071,75.221,997.662,-2.339,266.78,266.78,246.19,98.83,8.640,8.07,8.659,8.660,
2022/09/27,10:09:17,0.0645,22.629,0.040,0.071,75.193,997.658,-2.342,282.33,282.33,248.66,98.73,8.630,8.08,8.649,8.650,
2022/09/27,10:09:18,0.0430,22.643,0.040,0.071,75.083,997.655,-2.346,342.25,342.25,271.21,98.90,8.644,8.07,8.664,8.664,
2022/09/27,10:09:19,0.0645,22.656,0.040,0.071,75.110,997.652,-2.349,263.93,263.93,238.43,98.82,8.637,8.07,8.656,8.657,
2022/09/27,10:09:20,0.0645,22.672,0.040,0.071,75.159,997.648,-2.352,302.24,302.24,262.52,98.92,8.644,8.05,8.663,8.664,
2022/09/27,10:09:21,0.0645,22.689,0.040,0.071,75.008,997.644,-2.357,302.10,302.10,258.24,98.86,8.638,8.11,8.657,8.658,
2022/09/27,10:09:22,0.0645,22.687,0.040,0.071,75.056,997.644,-2.356,292.36,292.36,246.25,98.85,8.635,8.07,8.655,8.655,
2022/09/27,10:09:23,0.0645,22.599,0.040,0.071,75.286,997.665,-2.335,305.06,305.06,257.58,98.89,8.640,8.07,8.659,8.660,
2022/09/27,10:09:24,0.0645,22.559,0.040,0.071,75.371,997.674,-2.326,228.03,228.03,227.55,98.87,8.639,8.07,8.659,8.659,
