//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=1000
SampleCnt=4543      
StartTime=2019/09/12 09:03:55
EndTime=2019/09/12 10:19:37
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2019/09/12,10:12:23,0.0215,26.923,0.058,0.117,112.273,996.580,-3.420,0.24,0.24,0.00,95.31,7.547,8.16,
2019/09/12,10:12:24,0.0215,27.050,0.058,0.117,111.887,996.545,-3.455,0.24,0.24,-0.01,95.32,7.540,8.17,
2019/09/12,10:12:25,0.0430,27.102,0.058,0.117,111.740,996.530,-3.470,0.25,0.25,-0.01,95.24,7.530,8.17,
2019/09/12,10:12:26,0.0215,27.196,0.058,0.117,111.692,996.504,-3.496,0.23,0.23,0.00,95.19,7.520,8.16,
2019/09/12,10:12:27,0.0430,27.254,0.057,0.117,111.560,996.488,-3.512,0.20,0.20,0.00,95.27,7.524,8.18,
2019/09/12,10:12:28,0.0430,27.239,0.058,0.117,111.725,996.493,-3.508,0.17,0.17,-0.01,95.20,7.521,8.17,
2019/09/12,10:12:29,0.0215,27.298,0.057,0.117,111.469,996.476,-3.524,0.17,0.17,-0.01,95.24,7.521,8.16,
2019/09/12,10:12:30,0.0215,27.301,0.057,0.117,111.530,996.475,-3.525,0.18,0.18,0.00,95.18,7.515,8.17,
2019/09/12,10:12:31,0.0430,27.300,0.058,0.117,111.602,996.476,-3.525,0.21,0.21,0.01,95.14,7.510,8.16,
2019/09/12,10:12:32,0.0430,27.356,0.057,0.117,111.524,996.460,-3.540,0.24,0.24,-0.01,95.17,7.510,8.16,
2019/09/12,10:12:33,0.0430,27.274,0.058,0.118,111.905,996.483,-3.517,0.25,0.25,-0.03,95.17,7.515,8.16,
2019/09/12,10:12:34,0.0215,27.215,0.058,0.118,112.160,996.499,-3.501,0.23,0.23,-0.01,95.18,7.517,8.16,
2019/09/12,10:12:35,0.0430,27.160,0.058,0.118,112.239,996.515,-3.486,0.20,0.20,0.00,95.27,7.529,8.17,
2019/09/12,10:12:36,0.0430,27.118,0.058,0.117,112.212,996.526,-3.474,0.17,0.17,-0.01,95.33,7.534,8.16,
2019/09/12,10:12:37,0.0215,27.101,0.058,0.117,112.210,996.531,-3.469,0.16,0.16,-0.03,95.41,7.539,8.16,
2019/09/12,10:12:38,0.0215,27.226,0.058,0.117,111.796,996.496,-3.504,0.17,0.17,0.00,95.29,7.523,8.17,
2019/09/12,10:12:39,0.0215,27.284,0.057,0.117,111.582,996.480,-3.520,0.21,0.21,0.00,95.32,7.524,8.17,
2019/09/12,10:12:40,0.0430,27.196,0.058,0.117,111.766,996.504,-3.496,0.24,0.24,-0.01,95.35,7.533,8.16,
2019/09/12,10:12:41,0.0430,27.154,0.058,0.117,111.849,996.516,-3.484,0.25,0.25,-0.03,95.24,7.526,8.16,
2019/09/12,10:12:42,0.0430,27.091,0.058,0.117,111.904,996.533,-3.467,0.23,0.23,0.00,95.30,7.532,8.16,
2019/09/12,10:12:43,0.0430,27.170,0.058,0.117,111.840,996.512,-3.489,0.19,0.19,0.00,95.22,7.521,8.16,
2019/09/12,10:12:44,0.0215,27.158,0.058,0.117,111.832,996.515,-3.485,0.17,0.17,-0.01,95.23,7.525,8.19,
2019/09/12,10:12:45,0.0430,27.146,0.058,0.117,111.960,996.518,-3.482,0.21,0.21,-0.01,95.24,7.526,8.16,
2019/09/12,10:12:46,0.0215,27.141,0.058,0.117,111.915,996.520,-3.480,0.18,0.18,-0.01,95.08,7.515,8.17,
2019/09/12,10:12:47,0.0430,27.087,0.058,0.117,111.774,996.534,-3.466,0.22,0.22,0.00,95.23,7.529,8.18,
2019/09/12,10:12:48,0.0215,27.079,0.058,0.117,111.760,996.537,-3.463,0.24,0.24,-0.01,95.30,7.536,8.17,
2019/09/12,10:12:49,0.0430,27.023,0.057,0.117,111.651,996.552,-3.448,0.25,0.25,-0.01,95.30,7.538,8.16,
2019/09/12,10:12:50,0.0430,27.014,0.057,0.116,111.448,996.555,-3.446,0.23,0.23,0.00,95.23,7.535,8.17,
2019/09/12,10:12:51,0.0430,27.023,0.057,0.116,111.151,996.552,-3.448,0.20,0.20,0.01,95.25,7.534,8.16,
2019/09/12,10:12:52,0.0430,27.054,0.057,0.116,110.908,996.543,-3.457,0.17,0.17,-0.01,95.25,7.535,8.19,
2019/09/12,10:12:53,0.0430,27.005,0.057,0.116,110.857,996.557,-3.443,0.17,0.17,-0.01,95.23,7.535,8.15,
2019/09/12,10:12:54,0.0430,27.039,0.057,0.116,110.769,996.547,-3.453,0.19,0.19,0.00,95.29,7.537,8.18,
2019/09/12,10:12:55,0.0430,27.160,0.057,0.116,110.614,996.514,-3.486,0.23,0.23,0.00,95.21,7.523,8.16,
2019/09/12,10:12:56,0.0430,27.267,0.057,0.116,110.483,996.484,-3.516,0.25,0.25,-0.01,95.13,7.511,8.14,
2019/09/12,10:12:57,0.0430,27.346,0.057,0.116,110.386,996.462,-3.538,0.23,0.23,-0.01,95.13,7.509,8.17,
2019/09/12,10:12:58,0.0215,27.351,0.057,0.116,110.015,996.461,-3.539,0.20,0.20,0.00,95.04,7.504,8.16,
2019/09/12,10:12:59,0.0215,27.371,0.057,0.116,110.242,996.455,-3.545,0.16,0.16,-0.01,95.08,7.505,8.16,
2019/09/12,10:13:00,0.0430,27.446,0.057,0.116,110.200,996.435,-3.566,0.18,0.18,-0.01,94.98,7.492,8.17,
2019/09/12,10:13:01,0.0430,27.473,0.057,0.116,110.159,996.427,-3.573,0.20,0.20,0.01,95.06,7.498,8.16,
2019/09/12,10:13:02,0.0430,27.444,0.057,0.116,110.025,996.435,-3.565,0.23,0.23,0.00,94.94,7.490,8.18,
2019/09/12,10:13:03,0.0430,27.377,0.057,0.116,110.094,996.454,-3.547,0.25,0.25,-0.01,95.13,7.507,8.16,
2019/09/12,10:13:04,0.0430,27.321,0.057,0.116,110.220,996.469,-3.531,0.23,0.23,-0.01,95.10,7.504,8.17,
2019/09/12,10:13:05,0.0430,27.352,0.057,0.116,110.228,996.461,-3.539,0.20,0.20,0.01,95.14,7.506,8.17,
2019/09/12,10:13:06,0.0430,27.311,0.057,0.116,110.410,996.472,-3.528,0.17,0.17,-0.01,95.16,7.509,8.16,
2019/09/12,10:13:07,0.0215,27.373,0.057,0.116,110.338,996.455,-3.546,0.17,0.17,-0.01,95.11,7.504,8.17,
2019/09/12,10:13:08,0.0215,27.368,0.057,0.116,110.594,996.456,-3.544,0.20,0.20,0.00,95.25,7.517,8.16,
2019/09/12,10:13:09,0.0215,27.362,0.057,0.117,110.758,996.458,-3.542,0.23,0.23,0.00,95.14,7.507,8.17,
2019/09/12,10:13:10,0.0430,27.328,0.057,0.117,110.950,996.468,-3.533,0.25,0.25,-0.01,95.16,7.513,8.17,
2019/09/12,10:13:11,0.0430,27.282,0.057,0.117,111.094,996.480,-3.520,0.24,0.24,-0.01,95.19,7.514,8.16,
2019/09/12,10:13:12,0.0215,27.230,0.057,0.117,111.157,996.495,-3.505,0.21,0.21,0.01,95.27,7.521,8.17,
2019/09/12,10:13:13,0.0430,27.223,0.057,0.117,111.096,996.497,-3.503,0.17,0.17,-0.01,95.37,7.532,8.18,
2019/09/12,10:13:14,0.0215,27.237,0.057,0.116,111.029,996.493,-3.507,0.17,0.17,-0.01,95.31,7.524,8.18,
2019/09/12,10:13:15,0.0430,27.290,0.057,0.117,110.996,996.478,-3.522,0.20,0.20,0.00,95.18,7.511,8.17,
2019/09/12,10:13:16,0.0430,27.372,0.057,0.117,111.028,996.455,-3.545,0.22,0.22,0.00,95.19,7.507,8.17,
2019/09/12,10:13:17,0.0215,27.305,0.057,0.117,111.111,996.474,-3.526,0.25,0.25,-0.03,95.30,7.521,8.17,
2019/09/12,10:13:18,0.0215,27.430,0.057,0.117,110.816,996.439,-3.561,0.24,0.24,-0.01,95.20,7.505,8.17,
2019/09/12,10:13:19,0.0215,27.519,0.057,0.117,110.814,996.414,-3.586,0.20,0.20,0.00,95.06,7.489,8.17,
2019/09/12,10:13:20,0.0430,27.549,0.057,0.117,110.694,996.406,-3.594,0.17,0.17,-0.01,95.08,7.490,8.16,
2019/09/12,10:13:21,0.0215,27.543,0.057,0.117,110.798,996.407,-3.593,0.17,0.17,-0.01,95.06,7.488,8.17,
2019/09/12,10:13:22,0.0430,27.461,0.057,0.117,111.077,996.431,-3.570,0.20,0.20,0.01,95.13,7.496,8.16,
2019/09/12,10:13:23,0.0430,27.418,0.057,0.117,111.018,996.442,-3.558,0.24,0.24,-0.01,95.25,7.507,8.16,
2019/09/12,10:13:24,0.0215,27.502,0.057,0.117,110.869,996.419,-3.581,0.23,0.23,-0.01,95.11,7.492,8.17,
2019/09/12,10:13:25,0.0430,27.524,0.057,0.117,110.902,996.413,-3.587,0.22,0.22,0.01,95.11,7.489,8.16,
2019/09/12,10:13:26,0.0215,27.584,0.057,0.117,111.067,996.396,-3.604,0.18,0.18,0.00,95.09,7.485,8.17,
2019/09/12,10:13:27,0.0215,27.632,0.057,0.118,111.131,996.383,-3.618,0.17,0.17,-0.03,95.05,7.481,8.17,
2019/09/12,10:13:28,0.0430,27.647,0.057,0.118,111.165,996.378,-3.622,0.18,0.18,0.00,95.02,7.479,8.16,
2019/09/12,10:13:29,0.0430,27.648,0.057,0.118,111.363,996.378,-3.622,0.23,0.23,0.00,94.90,7.469,8.17,
2019/09/12,10:13:30,0.0215,27.656,0.057,0.118,111.236,996.376,-3.624,0.24,0.24,-0.01,95.06,7.481,8.16,
2019/09/12,10:13:31,0.0215,27.644,0.058,0.118,111.439,996.379,-3.621,0.20,0.20,0.00,95.00,7.474,8.17,
2019/09/12,10:13:32,0.0215,27.613,0.057,0.117,111.035,996.388,-3.612,0.20,0.20,0.00,95.08,7.485,8.16,
2019/09/12,10:13:33,0.0430,27.636,0.057,0.117,111.000,996.382,-3.619,0.17,0.17,-0.01,95.04,7.481,8.16,
2019/09/12,10:13:34,0.0215,27.678,0.057,0.117,110.869,996.369,-3.631,0.18,0.18,-0.01,94.97,7.473,8.17,
2019/09/12,10:13:35,0.0215,27.705,0.057,0.118,111.222,996.362,-3.638,0.20,0.20,0.01,94.97,7.469,8.19,
2019/09/12,10:13:36,0.0215,27.739,0.057,0.118,111.216,996.353,-3.648,0.24,0.24,-0.01,94.87,7.460,8.17,
2019/09/12,10:13:37,0.0430,27.721,0.057,0.118,111.245,996.358,-3.642,0.26,0.26,-0.01,94.93,7.465,8.16,
2019/09/12,10:13:38,0.0430,27.706,0.057,0.118,110.999,996.362,-3.638,0.21,0.21,0.00,94.91,7.466,8.17,
2019/09/12,10:13:39,0.0430,27.576,0.057,0.118,111.286,996.399,-3.602,0.17,0.17,0.00,95.11,7.489,8.17,
2019/09/12,10:13:40,0.0215,27.490,0.083,0.176,167.156,996.442,-3.559,0.17,0.17,-0.01,95.15,7.496,8.17,
2019/09/12,10:13:41,0.0430,27.498,0.079,0.168,158.779,996.437,-3.564,0.20,0.20,0.00,95.14,7.491,8.17,
2019/09/12,10:13:42,0.0430,27.561,0.077,0.163,154.288,996.418,-3.583,0.23,0.23,-0.01,95.06,7.479,8.17,
2019/09/12,10:13:43,0.0430,27.628,0.076,0.160,151.256,996.397,-3.603,0.25,0.25,-0.03,95.03,7.472,8.16,
2019/09/12,10:13:44,0.0430,27.684,0.075,0.158,148.994,996.381,-3.619,0.21,0.21,0.00,94.92,7.459,8.16,
2019/09/12,10:13:45,0.0430,27.701,0.074,0.156,147.265,996.376,-3.625,0.18,0.18,-0.01,94.82,7.450,8.17,
2019/09/12,10:13:46,0.0430,27.717,0.073,0.154,145.573,996.370,-3.630,0.17,0.17,-0.01,94.89,7.456,8.17,
2019/09/12,10:13:47,0.0430,27.647,0.073,0.153,144.424,996.390,-3.610,0.20,0.20,0.01,95.02,7.472,8.17,
2019/09/12,10:13:48,0.0430,27.636,0.072,0.152,143.261,996.393,-3.608,0.23,0.23,-0.01,95.04,7.472,8.16,
2019/09/12,10:13:49,0.0215,27.673,0.071,0.150,141.992,996.382,-3.618,0.24,0.24,-0.01,94.86,7.454,8.16,
2019/09/12,10:13:50,0.0215,27.687,0.071,0.149,140.630,996.377,-3.623,0.21,0.21,0.00,94.85,7.454,8.16,
2019/09/12,10:13:51,0.0430,27.702,0.070,0.148,139.996,996.373,-3.627,0.17,0.17,0.00,94.96,7.462,8.16,
2019/09/12,10:13:52,0.0215,27.705,0.070,0.147,138.958,996.372,-3.629,0.16,0.16,-0.01,95.02,7.470,8.16,
2019/09/12,10:13:53,0.0430,27.678,0.070,0.147,138.407,996.379,-3.621,0.18,0.18,0.00,94.97,7.465,8.18,
2019/09/12,10:13:54,0.0430,27.693,0.069,0.146,137.553,996.375,-3.626,0.20,0.20,0.00,94.96,7.460,8.16,
2019/09/12,10:13:55,0.0430,27.732,0.069,0.145,136.766,996.363,-3.637,0.24,0.24,-0.01,94.92,7.455,8.16,
2019/09/12,10:13:56,0.0215,27.716,0.069,0.145,136.551,996.368,-3.633,0.23,0.23,-0.01,94.92,7.456,8.16,
2019/09/12,10:13:57,0.0215,27.729,0.069,0.144,136.061,996.364,-3.636,0.20,0.20,0.00,94.86,7.448,8.17,
2019/09/12,10:13:58,0.0215,27.752,0.068,0.144,135.479,996.357,-3.643,0.17,0.17,-0.01,94.88,7.450,8.16,
2019/09/12,10:13:59,0.0215,27.720,0.068,0.143,134.905,996.366,-3.634,0.18,0.18,-0.01,94.89,7.453,8.16,
2019/09/12,10:14:00,0.0430,27.716,0.068,0.143,134.581,996.367,-3.633,0.21,0.21,0.00,94.81,7.446,8.16,
2019/09/12,10:14:01,0.0215,27.607,0.068,0.142,134.630,996.398,-3.602,0.23,0.23,-0.01,94.85,7.449,8.17,
2019/09/12,10:14:02,0.0430,27.533,0.068,0.141,134.029,996.418,-3.582,0.24,0.24,-0.01,94.93,7.459,8.16,
2019/09/12,10:14:03,0.0215,27.501,0.067,0.141,133.240,996.427,-3.573,0.20,0.20,0.00,95.11,7.480,8.17,
2019/09/12,10:14:04,0.0430,27.475,0.067,0.139,131.611,996.434,-3.567,0.16,0.16,-0.01,95.21,7.488,8.17,
2019/09/12,10:14:05,0.0215,27.512,0.066,0.137,129.675,996.423,-3.577,0.19,0.19,-0.01,95.10,7.477,8.17,
2019/09/12,10:14:06,0.0215,27.383,0.066,0.136,129.378,996.458,-3.542,0.21,0.21,0.00,95.24,7.493,8.16,
2019/09/12,10:14:07,0.0215,27.414,0.065,0.136,129.032,996.450,-3.550,0.23,0.23,-0.01,95.28,7.493,8.16,
2019/09/12,10:14:08,0.0215,27.446,0.065,0.135,128.536,996.441,-3.559,0.22,0.22,-0.01,95.22,7.486,8.17,
2019/09/12,10:14:09,0.0215,27.521,0.065,0.135,127.996,996.419,-3.581,0.20,0.20,0.00,95.22,7.482,8.17,
2019/09/12,10:14:10,0.0215,27.624,0.065,0.135,127.734,996.390,-3.610,0.18,0.18,-0.01,95.20,7.475,8.16,
2019/09/12,10:14:11,0.0430,27.724,0.065,0.135,127.555,996.362,-3.638,0.20,0.20,0.00,94.98,7.453,8.17,
2019/09/12,10:14:12,0.0215,27.780,0.065,0.135,127.518,996.347,-3.653,0.23,0.23,0.00,94.85,7.440,8.17,
2019/09/12,10:14:13,0.0215,27.802,0.064,0.135,126.699,996.340,-3.660,0.25,0.25,-0.01,94.90,7.443,8.17,
2019/09/12,10:14:14,0.0215,27.787,0.064,0.134,126.377,996.344,-3.656,0.22,0.22,0.00,94.91,7.446,8.17,
2019/09/12,10:14:15,0.0215,27.783,0.064,0.134,125.895,996.345,-3.655,0.19,0.19,0.00,94.97,7.452,8.16,
2019/09/12,10:14:16,0.0215,27.781,0.064,0.133,125.024,996.346,-3.655,0.17,0.17,-0.01,94.95,7.449,8.16,
2019/09/12,10:14:17,0.0430,27.651,0.064,0.132,125.120,996.382,-3.618,0.20,0.20,0.00,95.09,7.468,8.16,
2019/09/12,10:14:18,0.0215,27.573,0.064,0.132,125.095,996.404,-3.596,0.21,0.21,0.01,95.16,7.475,8.16,
2019/09/12,10:14:19,0.0430,27.447,0.063,0.131,124.751,996.439,-3.561,0.23,0.23,-0.01,95.24,7.488,8.17,
2019/09/12,10:14:20,0.0215,27.319,0.063,0.131,124.502,996.475,-3.526,0.22,0.22,0.00,95.27,7.497,8.17,
2019/09/12,10:14:21,0.0215,27.319,0.063,0.130,123.940,996.474,-3.526,0.20,0.20,0.00,95.42,7.511,8.17,
2019/09/12,10:14:22,0.0430,27.366,0.063,0.130,123.443,996.461,-3.539,0.17,0.17,-0.01,95.38,7.503,8.17,
2019/09/12,10:14:23,0.0215,27.320,0.063,0.130,123.271,996.474,-3.526,0.18,0.18,0.00,95.33,7.499,8.15,
2019/09/12,10:14:24,0.0215,27.255,0.069,0.145,137.822,996.497,-3.503,0.22,0.22,0.00,95.50,7.519,8.16,
2019/09/12,10:14:25,0.0430,27.323,0.069,0.145,137.512,996.478,-3.522,0.23,0.23,-0.01,95.49,7.516,8.16,
2019/09/12,10:14:26,0.0215,27.488,0.085,0.180,170.644,996.443,-3.557,0.23,0.23,0.00,95.24,7.486,8.17,
2019/09/12,10:14:27,0.0430,27.488,0.091,0.194,183.903,996.448,-3.552,0.20,0.20,0.00,95.32,7.493,8.16,
2019/09/12,10:14:28,0.0215,27.522,0.081,0.173,163.782,996.431,-3.569,0.17,0.17,-0.01,95.31,7.490,8.17,
2019/09/12,10:14:29,0.0215,27.566,0.080,0.170,160.949,996.418,-3.582,0.21,0.21,0.00,95.21,7.478,8.16,
2019/09/12,10:14:30,0.0430,27.721,0.075,0.159,150.186,996.371,-3.629,0.24,0.24,-0.01,95.07,7.462,8.15,
2019/09/12,10:14:31,0.0430,27.689,0.074,0.156,147.136,996.379,-3.621,0.22,0.22,-0.01,95.09,7.464,8.16,
2019/09/12,10:14:32,0.0215,27.741,0.073,0.154,145.266,996.364,-3.636,0.19,0.19,0.00,95.06,7.459,8.17,
2019/09/12,10:14:33,0.0430,27.740,0.072,0.151,142.509,996.363,-3.637,0.17,0.17,-0.01,94.98,7.452,8.17,
2019/09/12,10:14:34,0.0215,27.709,0.073,0.154,145.696,996.373,-3.627,0.20,0.20,0.00,95.06,7.457,8.17,
2019/09/12,10:14:35,0.0215,27.767,0.072,0.153,143.889,996.356,-3.644,0.23,0.23,-0.01,95.09,7.458,8.16,
2019/09/12,10:14:36,0.0000,27.813,0.071,0.150,141.561,996.342,-3.658,0.23,0.23,-0.01,95.06,7.452,8.16,
2019/09/12,10:14:37,0.0215,27.840,0.071,0.149,140.169,996.334,-3.666,0.20,0.20,0.00,94.99,7.444,8.16,
2019/09/12,10:14:38,0.0215,27.841,0.070,0.148,139.577,996.333,-3.667,0.17,0.17,-0.01,94.84,7.428,8.17,
2019/09/12,10:14:39,0.0215,27.853,0.070,0.148,139.177,996.330,-3.670,0.20,0.20,0.00,94.86,7.433,8.16,
2019/09/12,10:14:40,0.0215,27.774,0.070,0.148,139.093,996.352,-3.648,0.20,0.20,-0.01,95.03,7.447,8.14,
2019/09/12,10:14:41,0.0215,27.720,0.070,0.147,139.151,996.367,-3.633,0.21,0.21,0.00,94.92,7.437,8.16,
2019/09/12,10:14:42,0.0215,27.624,0.070,0.147,139.399,996.395,-3.606,0.17,0.17,-0.01,94.95,7.444,8.16,
2019/09/12,10:14:43,0.0215,27.660,0.070,0.147,139.021,996.384,-3.616,0.20,0.20,0.00,95.07,7.453,8.17,
2019/09/12,10:14:44,0.0215,27.713,0.070,0.147,138.316,996.369,-3.631,0.23,0.23,-0.01,95.00,7.445,8.16,
2019/09/12,10:14:45,0.0215,27.785,0.070,0.146,137.943,996.349,-3.651,0.22,0.22,0.00,94.95,7.439,8.16,
2019/09/12,10:14:46,0.0215,27.779,0.070,0.146,138.040,996.351,-3.650,0.19,0.19,-0.01,95.07,7.449,8.17,
2019/09/12,10:14:47,0.0430,27.841,0.070,0.147,138.126,996.333,-3.667,0.18,0.18,0.00,94.94,7.437,8.17,
2019/09/12,10:14:48,0.0430,27.843,0.070,0.147,138.087,996.333,-3.668,0.23,0.23,-0.01,94.96,7.441,8.18,
2019/09/12,10:14:49,0.0215,27.825,0.069,0.146,137.101,996.337,-3.663,0.23,0.23,0.00,95.01,7.444,8.17,
2019/09/12,10:14:50,0.0215,27.847,0.069,0.145,136.483,996.331,-3.670,0.18,0.18,-0.01,94.96,7.439,8.16,
2019/09/12,10:14:51,0.0215,27.828,0.069,0.145,136.396,996.336,-3.664,0.18,0.18,0.00,94.94,7.438,8.17,
2019/09/12,10:14:52,0.0215,27.673,0.069,0.144,135.888,996.380,-3.620,0.22,0.22,0.00,95.10,7.464,8.16,
2019/09/12,10:14:53,0.0215,27.656,0.069,0.144,136.081,996.384,-3.616,0.23,0.23,-0.01,95.06,7.462,8.17,
2019/09/12,10:14:54,0.0215,27.665,0.069,0.144,135.731,996.382,-3.618,0.21,0.21,0.00,95.06,7.463,8.17,
2019/09/12,10:14:55,0.0215,27.600,0.068,0.143,135.189,996.400,-3.600,0.17,0.17,-0.03,95.07,7.468,8.17,
2019/09/12,10:14:56,0.0215,27.539,0.068,0.142,134.901,996.417,-3.583,0.20,0.20,0.00,95.20,7.481,8.17,
2019/09/12,10:14:57,0.0215,27.490,0.068,0.142,135.087,996.431,-3.569,0.23,0.23,-0.01,95.18,7.482,8.17,
2019/09/12,10:14:58,0.0215,27.534,0.068,0.142,134.223,996.418,-3.582,0.23,0.23,0.00,95.08,7.473,8.17,
2019/09/12,10:14:59,0.0215,27.573,0.067,0.141,133.409,996.407,-3.593,0.18,0.18,-0.01,95.04,7.469,8.16,
2019/09/12,10:15:00,0.0215,27.552,0.067,0.141,133.468,996.413,-3.587,0.19,0.19,0.00,95.13,7.480,8.15,
2019/09/12,10:15:01,0.0215,27.553,0.067,0.141,133.494,996.412,-3.588,0.23,0.23,-0.01,95.10,7.475,8.17,
2019/09/12,10:15:02,0.0215,27.576,0.068,0.141,133.773,996.406,-3.594,0.23,0.23,-0.01,95.02,7.466,8.17,
2019/09/12,10:15:03,0.0215,27.607,0.068,0.141,133.704,996.397,-3.603,0.22,0.22,-0.01,94.94,7.457,8.16,
2019/09/12,10:15:04,0.0215,27.533,0.067,0.140,133.041,996.418,-3.582,0.18,0.18,0.00,95.00,7.464,8.16,
2019/09/12,10:15:05,0.0000,27.541,0.067,0.140,132.815,996.415,-3.585,0.23,0.23,0.00,94.98,7.459,8.16,
2019/09/12,10:15:06,0.0215,27.607,0.067,0.141,133.222,996.397,-3.603,0.23,0.23,-0.01,94.79,7.440,8.17,
2019/09/12,10:15:07,0.0215,27.653,0.068,0.143,135.033,996.385,-3.615,0.19,0.19,0.00,94.78,7.438,8.17,
2019/09/12,10:15:08,0.0430,27.608,0.069,0.144,136.437,996.398,-3.602,0.19,0.19,0.00,94.87,7.449,8.16,
2019/09/12,10:15:09,0.0215,27.583,0.068,0.143,134.992,996.405,-3.596,0.22,0.22,0.00,94.81,7.444,8.17,
2019/09/12,10:15:10,0.0215,27.501,0.068,0.141,134.047,996.427,-3.573,0.23,0.23,-0.01,94.97,7.464,8.15,
2019/09/12,10:15:11,0.0215,27.469,0.067,0.139,132.027,996.435,-3.565,0.19,0.19,0.00,94.94,7.465,8.15,
2019/09/12,10:15:12,0.0430,27.494,0.066,0.138,130.979,996.428,-3.572,0.19,0.19,0.55,94.85,7.462,8.16,
2019/09/12,10:15:13,0.0215,27.469,0.069,0.145,137.313,996.437,-3.563,0.23,0.23,0.00,95.17,7.498,8.17,
2019/09/12,10:15:14,0.0215,27.401,0.071,0.148,140.601,996.457,-3.543,0.22,0.22,0.00,95.00,7.493,8.16,
2019/09/12,10:15:15,0.0215,27.391,0.067,0.140,132.541,996.457,-3.543,0.19,0.19,-0.01,94.99,7.496,8.17,
2019/09/12,10:15:16,0.0430,27.347,0.066,0.138,130.893,996.469,-3.531,0.18,0.18,-0.01,95.17,7.519,8.17,
2019/09/12,10:15:17,0.0215,27.238,0.062,0.128,122.140,996.496,-3.504,0.22,0.22,0.00,95.19,7.532,8.17,
2019/09/12,10:15:18,0.0215,27.089,0.061,0.125,119.173,996.536,-3.464,0.24,0.24,-0.01,95.42,7.560,8.17,
2019/09/12,10:15:19,0.0215,27.098,0.060,0.124,118.237,996.534,-3.466,0.19,0.19,0.00,95.31,7.553,8.17,
2019/09/12,10:15:20,0.0215,26.973,0.060,0.123,117.524,996.568,-3.432,0.18,0.18,0.00,95.38,7.567,8.17,
2019/09/12,10:15:21,0.0215,26.988,0.060,0.122,116.670,996.563,-3.437,0.22,0.22,-0.01,95.37,7.564,8.17,
2019/09/12,10:15:22,0.0215,27.044,0.060,0.122,116.958,996.548,-3.452,0.23,0.23,0.00,95.30,7.553,8.17,
2019/09/12,10:15:23,0.0215,27.135,0.060,0.123,117.085,996.523,-3.477,0.18,0.18,-0.01,95.16,7.534,8.16,
2019/09/12,10:15:24,0.0215,27.194,0.060,0.123,117.329,996.507,-3.493,0.18,0.18,0.00,95.18,7.535,8.16,
2019/09/12,10:15:25,0.0215,27.184,0.060,0.123,117.062,996.509,-3.491,0.23,0.23,0.00,95.00,7.513,8.15,
2019/09/12,10:15:26,0.0215,27.021,0.060,0.122,116.597,996.554,-3.446,0.21,0.21,-0.01,95.18,7.528,8.17,
2019/09/12,10:15:27,0.0215,26.942,0.059,0.120,115.177,996.576,-3.424,0.18,0.18,-0.01,95.20,7.525,8.16,
2019/09/12,10:15:28,0.0215,26.744,0.059,0.119,114.189,996.629,-3.371,0.20,0.20,0.00,95.23,7.537,8.16,
